outcome	predictor	adjustment	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	note
binary_delivery	674	NA	1.185882615882027	0.46635604985920615	3.273574855924771	0.010994625657481901	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	676	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	681	NA	0.336270204631444	0.915319031395709	1.3997171837842468	0.713335344341727	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	681.1	NA	12.467545589761002	139.25362667005	259768.3599865191	0.9286597517655184	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	681.2	NA	1.0204036350235923	0.7658923180002098	2.7743143484348285	0.18275935423300108	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	681.3	NA	-0.8206968402300038	0.7764187204524056	0.4401248509195282	0.29049850727783283	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	681.5	NA	0.00490653452623219	0.5416826047468452	1.0049185912776513	0.9927728995197008	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	681.6	NA	0.7804130428621536	1.4149773242773895	2.1823734931564642	0.5812652737474534	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	681.7	NA	0.5934104914586548	0.4760294839107898	1.810151405919641	0.2125502615574286	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	686	NA	1.1024102161447555	0.7650012696889401	3.011415446226775	0.14956866093163143	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	686.1	NA	1.4943469864809367	1.226311442201818	4.456425496375824	0.22300723927280747	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	686.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	686.3	NA	-11.742593392131127	145.07876684721631	7.947974893448802e-6	0.935490118383806	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	686.4	NA	-10.732508102963202	196.96768146550616	2.1823829191641044e-5	0.9565458307331915	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	686.5	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	687	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	687.1	NA	0.21164317503298236	0.7327188224926966	1.235706875336504	0.7726989425674107	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	687.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	687.4	NA	0.40071189077411967	0.49532879769495086	1.492887091989625	0.41852572139474464	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	689	NA	12.252034252804846	196.96769181703766	209406.84233767277	0.9504009595131155	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	690	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	690.1	NA	1.4729448932868685	1.2266902021404094	4.3620620521047755	0.22984925744353954	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	691	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	691.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	691.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	694	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	694.1	NA	-10.637238282950937	196.96768213686445	2.4005243244627946e-5	0.9569311862591969	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	694.2	NA	0.8746610886938858	1.0018481111493795	2.398062425760908	0.38263713347979655	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	694.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	695	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	695.1	NA	-10.774786126995929	196.96768248969556	2.092039312755612e-5	0.9563748245011409	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	695.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	695.21	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	695.22	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	695.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	695.4	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	695.41	NA	0.5989635747145776	0.6077512799066078	1.8202312886941252	0.324358587892355	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	695.42	NA	1.3219577413047003	0.33103024792027985	3.7507572063968424	6.511466726145597e-5	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	695.7	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	695.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	695.81	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	695.9	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	696	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	696.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	696.3	NA	12.611082623433445	196.9676857842255	299863.49200534425	0.9489494047184508	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	696.4	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	696.41	NA	0.058159264477758	1.2263754597454293	1.0598837841062927	0.9621755387179084	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	696.42	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	697	NA	0.25702585726440125	0.7326123657994186	1.2930785618013465	0.7257123448619816	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	698	NA	1.0670865600339041	0.7653425850801474	2.9068980778817632	0.16323910233642727	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	700	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	701	NA	1.4267142634003283	1.2285926660821318	4.164991619118473	0.24553659667951483	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	701.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	701.2	NA	0.03876759817463209	1.226253150279406	1.0395288671689369	0.9747793380967361	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	701.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	701.4	NA	-0.2889000686306363	0.5179526709841729	0.7490870589580723	0.5769993314639796	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	701.5	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	701.6	NA	0.30072229260934485	0.7315367349956865	1.3508341528163	0.6810116980489693	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	702	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	702.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	702.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	702.4	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	703	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	703.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	704	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	704.1	NA	-10.761070201581656	196.96768833976904	2.120931254850679e-5	0.9564303038486891	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	704.11	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	704.12	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	704.2	NA	1.5202406092911709	1.2257467217366032	4.5733254473655816	0.214880454871719	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	704.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	705	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	705.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	705.3	NA	0.3050405495593048	0.5716913849261963	1.3566800146675797	0.5936352226492192	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	705.8	NA	1.0236898692544294	1.4151760222727527	2.783446392012527	0.4694552056595143	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	706	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	706.1	NA	-0.6218903338709597	0.4584011730165451	0.5369285035334033	0.17489218133809245	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	706.2	NA	-10.747422122701087	139.23245732906545	2.1500763266333703e-5	0.9384720039985319	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	706.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	706.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	707.1	NA	12.083118344745795	196.9676983936896	176860.81472799456	0.951083908066704	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	707.2	NA	2.3856698341625524	1.0973902674482563	10.866338872721	0.029709009362358752	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	707.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	709	NA	1.8014442398692025	1.1562290342973465	6.058390918778587	0.11922516955540614	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	709.2	NA	12.428256114735452	196.9676811083056	249760.0946556096	0.9496885098622883	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	709.3	NA	1.4965331297623288	1.2269364278079955	4.466178537922547	0.22256663907178573	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	709.4	NA	12.251913651893364	196.96768652512543	209381.58920442246	0.9504014457730348	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	709.5	NA	-10.90868283739973	196.96768784632704	1.8298657940337625e-5	0.955833252604026	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	709.6	NA	12.401025550302437	196.9676843032619	243050.7504979572	0.9497985984485403	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	709.7	NA	1.8723834086513937	1.1557911821424078	6.503779104535094	0.1052319621446574	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	710	NA	12.262772441169542	196.96769452267293	211667.6090008951	0.9503575456594305	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	710.11	NA	12.317449718558757	196.96768361979713	223563.26515679448	0.950136484762165	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	710.12	NA	12.204747590543276	138.96470022094596	199735.1645021682	0.9300147791117293	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	710.19	NA	1.6832469036622966	0.8394802879027723	5.383005727964401	0.044951723635075685	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	710.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	710.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	711	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	711.1	NA	12.316957597389523	138.67617579107326	223453.27200854596	0.9292264547778574	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	711.2	NA	12.564397894310845	196.9676833658017	286186.1906698248	0.9491381306668131	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	711.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	712	NA	-10.589285846853187	196.96768201695812	2.5184398889414532e-5	0.9571251520923981	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	713	NA	-11.010892052859143	196.96769517884124	1.652077211348618e-5	0.9554198615497688	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	713.5	NA	12.434787415727115	196.96768187124425	251396.69174579947	0.9496621054447655	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	714	NA	2.1326963370169776	1.1193978462529148	8.437586744850558	0.05675180768863018	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	714.1	NA	1.320554713312921	0.7315650800468043	3.745498478979428	0.07105762630309043	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	714.2	NA	0.8068126394490215	0.8178133633946171	2.2407544998645235	0.3238639723333876	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	715	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	715.1	NA	1.2095577462616054	0.9145187924132063	3.3520018893277412	0.18596290722829423	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	715.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	715.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	716	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	716.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	716.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	716.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	716.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	716.9	NA	-0.02354075262155044	1.2267143061457841	0.9767341693798043	0.9846894666410339	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	717	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	720	NA	-10.720704774341641	196.96768178079836	2.2082949250629184e-5	0.9565935733494122	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	720.1	NA	-10.813179394820596	196.96768314186357	2.0132414204650555e-5	0.9562195330176443	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	721	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	721.1	NA	0.10133996303596557	1.227989969332698	1.1066527988653074	0.9342291802020962	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	721.2	NA	12.288705251149155	196.96768454953448	217228.5385028038	0.9502526973078342	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	721.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	722	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	722.1	NA	1.8498082571285095	1.156075490882268	6.358600189447363	0.10958179929003531	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	722.6	NA	0.699507780352782	1.4156222606659759	2.0127617427293862	0.6212112030196755	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	722.7	NA	12.288705251149155	196.96768454953448	217228.5385028038	0.9502526973078342	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	722.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	722.9	NA	12.148857378992298	196.96769339055265	188878.1503512075	0.9508181118671496	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	723	NA	-10.791454880365283	196.9676831482827	2.0574566510629375e-5	0.9563074033041926	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	723.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	724	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	724.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	724.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	724.8	NA	0.7208551323621762	1.4154252172043067	2.056190774335933	0.6105523216303097	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	724.9	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	726	NA	1.413496077511457	0.6146309677518114	4.110300242369688	0.021462525109222867	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	726.1	NA	0.9859538495825944	0.7662890235835561	2.6803673327321715	0.19821263218180138	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	726.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	726.3	NA	0.06091631554341155	1.2262553784975811	1.0628099697908366	0.9603800274967202	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	726.4	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	727	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	727.1	NA	-0.27011150662507105	0.5232411423465264	0.7632943772114411	0.6056954724288327	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	727.2	NA	-10.846889110369865	196.96768440233745	1.9465067476162137e-5	0.9560831868943522	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	727.4	NA	-0.5848238394165509	0.7922170394660274	0.5572040105505494	0.4603858510167864	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	727.5	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	727.6	NA	-10.745766426967947	196.9676829038138	2.153639147493045e-5	0.9564922034697237	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	727.7	NA	-10.95869769902426	196.9676966848914	1.7405963178911232e-5	0.9556309643041165	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	727.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	728	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	728.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	728.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	728.7	NA	0.0379388368621565	0.8675423692419587	1.0386677027597893	0.9651185146284382	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	728.71	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	729	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	729.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	729.3	NA	12.516753455242306	196.96768173037543	272870.7326476806	0.9493307394634835	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	729.7	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	731	NA	12.434787415727115	196.96768187124425	251396.69174579947	0.9496621054447655	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	731.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	732	NA	12.503112078143172	196.96768233658557	269173.67390166124	0.9493858873137593	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	732.1	NA	0.7592480582334541	1.4149327369841869	2.1366689656549682	0.5915463115766761	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	732.7	NA	12.2246072084736	196.96769098481306	203741.47881742788	0.9505118476124801	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	733	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	733.2	NA	-10.760771211857294	196.96768272833083	2.1215654863115777e-5	0.956431511962025	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	733.4	NA	1.4267644481260144	0.8689633234569196	4.16520064332523	0.10060749368148697	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	733.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	733.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	733.9	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	735	NA	2.1314184455113474	1.1206494122716415	8.426811310805476	0.05717777374323038	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	735.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	735.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	735.21	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	735.22	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	735.23	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	735.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	736	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	736.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	736.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	736.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	736.4	NA	-10.84482267990952	138.82750241185093	1.9505332272380245e-5	0.9377347857969145	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	736.5	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	736.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	737	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	737.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	737.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	737.3	NA	-0.7243938552039673	0.6433884113980902	0.48461822876361665	0.26020597891695824	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	738	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	738.4	NA	-10.734641434469646	196.96768522810268	2.1777321355190154e-5	0.9565372025998709	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	739	NA	0.7724486107368403	1.4148332582668603	2.165061160560235	0.5850903990176053	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	740	NA	-10.895188742318835	196.9676902755277	1.8547255296358093e-5	0.9558878319007598	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	740.1	NA	-10.895188742318835	196.9676902755277	1.8547255296358093e-5	0.9558878319007598	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	740.11	NA	0.935429593555978	0.6734646957741037	2.5483079593047298	0.16483856069949526	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	740.12	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	740.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	740.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	740.9	NA	2.322000140663149	1.097216761962613	10.196047453816488	0.0343223756603795	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	741	NA	1.3695875696767703	1.2291749452888223	3.9337279721642684	0.26517914302601475	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	741.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	741.2	NA	0.49453058240689485	0.44316223878034966	1.6397283410381476	0.2644593002575421	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	741.3	NA	0.22597035747496197	0.5597128882204704	1.253538506680882	0.6864145965751056	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	741.4	NA	0.7636890936726162	0.8193211904900947	2.146179090022358	0.351284966610073	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	741.5	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	742	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	742.1	NA	12.3711336167303	196.96768338699704	235893.00598349844	0.9499194464779086	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	742.2	NA	0.033349360682802524	1.227397788254431	1.033911684244665	0.97832351776784	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	742.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
