outcome	predictor	adjustment	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	note
binary_delivery	702.1	NA	0.8660791582452199	0.6721157393168151	2.3775704768201322	0.19754193606590664	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	702.2	NA	0.9443025018668499	0.6070657439712336	2.571019471755879	0.11982243355531975	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	702.4	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	703	NA	-8.486510990121257	72.46285784869764	2.062315502423175e-4	0.9067686674347084	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	703.1	NA	0.7970233140502904	1.4218548299471951	2.218926042184041	0.5751031034468704	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	704	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	704.1	NA	1.324450120359038	0.7654307985721455	3.760117174544946	0.08357080841223312	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	704.11	NA	-9.615270975655067	84.36890743542853	6.670230982014847e-5	0.9092639559457186	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	704.12	NA	0.9257256487452205	1.414557210789913	2.5236989150226883	0.5128361899219542	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	704.2	NA	-0.7824623359100108	0.7643684821398002	0.4572786502626196	0.30599039604838274	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	704.8	NA	-0.5801611703071154	1.0964972604710297	0.5598081348452416	0.5967332537758587	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	705	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	705.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	705.3	NA	0.24748152599313475	0.6135983774684938	1.2807957007365915	0.6867068026666044	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	705.8	NA	-0.10211964911732101	1.1556152934874515	0.9029215114436925	0.9295840311697227	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	706	NA	-9.477093686335259	84.46464331733729	7.658619753167224e-5	0.9106633206062007	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	706.1	NA	-0.8265961906116263	0.22583647852544897	0.4375360438602908	2.5206414442846824e-4	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	706.2	NA	-0.6436993168498504	0.546962215455079	0.5253454058330259	0.23925039424882918	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	706.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	706.8	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	707	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	707.1	NA	0.5132644741338716	0.9133265866517366	1.6707363779710402	0.5741347192470482	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	707.2	NA	12.47050393894257	113.56419690817029	260537.983347702	0.9125599241401641	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	707.3	NA	10.45060748674511	72.46285812205016	34565.366334453225	0.8853265948054483	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	709	NA	1.3884593061113795	0.9152214534261099	4.008669160707963	0.12924782667634832	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	709.2	NA	-0.06602114519959595	0.668007297368495	0.9361110698269252	0.9212708903414129	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	709.3	NA	-9.658027185305206	84.44081673445042	6.391048118000183e-5	0.9089395099537055	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	709.4	NA	-8.710837797299027	72.46286108026283	1.6479013589291153e-4	0.9043159517112077	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	709.5	NA	1.6627007804420548	1.2279615315732362	5.2735342868660835	0.17572576038213902	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	709.6	NA	1.7971586988023416	1.2251956400152166	6.032482990095004	0.1424212009613455	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	709.7	NA	0.9246721426405169	1.417113812370937	2.5210415828129062	0.5140762245235045	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	710	NA	10.523568426925522	72.462862448099	37181.56775192263	0.8845316021206847	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	710.11	NA	-9.562492319016243	84.42091969728638	7.031732687616936e-5	0.9098152353087906	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	710.12	NA	0.21113361374907982	1.2269234343549515	1.2350773673546491	0.8633716697385542	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	710.19	NA	0.4800497497067425	0.6466315986023159	1.6161548034204287	0.4578539642566306	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	710.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	710.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	711	NA	10.431037998285984	72.46285765622189	33895.51549334691	0.8855398474831239	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	711.1	NA	11.477921538568502	84.4517912065576	96560.16249102363	0.8918916942459203	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	711.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	711.3	NA	0.9636761659298754	1.4289135873155099	2.621315172151757	0.5000495510395397	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	712	NA	1.1381453421867067	0.6729223433504247	3.1209746541437773	0.09077050429049068	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	713	NA	-9.598061648417824	84.42442970589894	6.786014591207512e-5	0.9094849650355269	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	713.5	NA	10.357003853608083	72.46287534504988	31476.731005639584	0.8863467177528369	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	714	NA	0.4457141017517552	0.5592333628358164	1.5616049425890421	0.42544572289172133	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	714.1	NA	0.7398949316102413	0.2903712039185472	2.095715309493314	0.010831134686687234	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	714.2	NA	-0.023116971774443027	0.6915401857617421	0.977148178331839	0.9733330894311926	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	715	NA	-8.457976417562307	72.46286388716044	2.122010428004886e-4	0.9070807275854865	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	715.1	NA	-0.5562732722249375	0.44835046601422895	0.5733417760830403	0.21471259750960534	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	715.2	NA	-0.4913678269014592	1.098085930371606	0.6117890001575055	0.6545309346805341	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	715.3	NA	-8.57321469321483	72.46286051704931	1.891037610633816e-4	0.9058205726777119	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	716	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	716.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	716.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	716.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	716.8	NA	-8.565207478256031	72.46286235034444	1.90624033981012e-4	0.9059081277086489	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	716.9	NA	1.3764236253468112	0.7661270402616551	3.9607112801895488	0.07239918903705676	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	717	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	720	NA	1.8136109976541235	1.225951056347605	6.13255212955999	0.13904673011220664	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	720.1	NA	0.8229883489747456	0.7644357002177308	2.2772950315426965	0.2816608318458836	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	721	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	721.1	NA	0.29607460859583784	0.4954962326960315	1.344570469604651	0.5501525806702554	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	721.2	NA	10.597220704921664	72.46285887058953	40023.44574162478	0.8837291818594507	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	721.8	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	722	NA	-8.61416027693041	72.4628572030574	1.8151717567283732e-4	0.9053728782052936	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	722.1	NA	-0.776425487325779	0.4821693989150106	0.4600475214541725	0.10733776273803906	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	722.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	722.6	NA	-0.5878492832746236	0.48837659587027343	0.5555207686599916	0.22871317264064875	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	722.7	NA	1.0742713725707784	1.4144765141171625	2.9278588049136665	0.4475634656504915	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	722.8	NA	10.674688546977	72.46285688991026	43247.233585662485	0.8828853236157079	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	722.9	NA	10.592418133254862	72.46287034820156	39831.69110136277	0.883781518770645	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	723	NA	0.1618485627872123	0.6919133827830606	1.175682185805882	0.81505136752227	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	723.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	724	NA	10.674688546977	72.46285688991026	43247.233585662485	0.8828853236157079	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	724.1	NA	0.36461639096567	0.708539403195534	1.439961519938122	0.6068305783350865	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	724.2	NA	-10.426841584520464	80.22713473261092	2.962649236699769e-5	0.8965929144209787	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	724.8	NA	-0.06352284117208672	0.8200754816079877	0.9384526836966143	0.9382578104744355	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	724.9	NA	1.163836176826327	1.414402689748806	3.202193926202521	0.41059534038319806	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	726	NA	-0.30361435648802687	0.33926798905112304	0.7381454725812033	0.3708351370018934	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	726.1	NA	0.03546647233502109	0.3250394111530181	1.0361029094344831	0.9131117730326929	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	726.2	NA	-10.543624164948822	113.70141971561453	2.6361019713649855e-5	0.9261174236978161	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	726.3	NA	-0.13747570913713003	0.6594289616140728	0.8715555205756649	0.834856613431145	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	726.4	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	727	NA	10.580622647289953	72.46285981300221	39364.61704620685	0.8839100027377477	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	727.1	NA	0.01877219260816189	0.2764653333664912	1.0189494979480505	0.9458646730365016	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	727.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	727.4	NA	0.17088960165977493	0.4000601150040442	1.1863597696424135	0.6692629339076415	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	727.5	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	727.6	NA	0.27650708796113227	1.2260617914548269	1.3185162982769125	0.8215711947397761	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	727.7	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	727.8	NA	-0.056951447385527744	1.156063488205637	0.9446399329915965	0.9607095042956695	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	728	NA	-0.6754914028697349	1.082038283131009	0.5089062811459769	0.5324458137279124	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	728.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	728.2	NA	-10.507926542473466	74.2093814605634	2.7319043291885803e-5	0.8873972642092265	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	728.7	NA	0.005911996024303925	0.4377494181670638	1.0059295063628098	0.9892245500222546	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	728.71	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	729	NA	0.8544150941231273	1.4191639322665868	2.3499994500226546	0.5471373618164593	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	729.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	729.3	NA	10.591964023214441	72.46286736520678	39813.60723684969	0.8837864610658073	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	729.7	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	731	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	731.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	732	NA	10.243605750257096	72.46286665978957	28102.273239626324	0.8875827732784819	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	732.1	NA	0.6956186176942435	1.0008448131696888	2.0049489873050628	0.4870355949080618	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	732.7	NA	0.8112581759300387	1.414551962579646	2.250738030371347	0.5663001576030229	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	733	NA	-9.559379981164824	84.1909786738971	7.053651907737253e-5	0.9095992863711351	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	733.2	NA	10.315531750174852	72.46286406028726	30198.023378407906	0.8867987250830264	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	733.4	NA	2.524659296362613	1.0971474622924822	12.48664029503907	0.021385295805423418	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	733.6	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	733.8	NA	0.9612947202411369	1.0030029994231846	2.615080079650038	0.33785273002048966	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	733.9	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	735	NA	-0.2776948145428926	0.8036730014364093	0.7575279727611808	0.7296943872578783	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	735.1	NA	-9.669417433858058	84.47599179689388	6.31866550197815e-5	0.908870381342868	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	735.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	735.21	NA	10.557027372776867	72.4628565951905	38446.67029124837	0.8841670551528118	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	735.22	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	735.23	NA	1.8886731607111975	1.2270462832633149	6.610591666741371	0.12375477721818451	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	735.3	NA	0.5427877553094805	0.6482840324527686	1.7207973436686481	0.4024416994427085	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	736	NA	-8.821269012061958	72.46286043544445	1.4756098469681758e-4	0.9031088639015028	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	736.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	736.2	NA	0.04483729458507865	1.1562189185363059	1.0458576793567753	0.969066393945274	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	736.3	NA	-8.971206383631673	72.46286799395942	1.2701487103059097e-4	0.9014703174069427	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	736.4	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	736.5	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	736.6	NA	2.0621884514613313	1.1189715572310348	7.863159136558035	0.06533894444934744	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	737	NA	-8.631552689271901	72.46285957831539	1.783874497421588e-4	0.9051827255029051	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	737.1	NA	1.0191590039829332	1.0021008442405905	2.7708634986430822	0.3091427743041944	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	737.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	737.3	NA	0.26542598359211844	0.3466794794714009	1.303986334265913	0.44390031088372317	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	738	NA	-0.44983175860335484	1.1198575422797714	0.6377354360971343	0.6879146940704135	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	738.4	NA	-9.501073911196446	84.46811723435182	7.477148881681883e-5	0.9104418873524347	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	739	NA	0.3760187914971522	0.5601511796025769	1.456474502850405	0.5020415958914997	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	740	NA	11.056914685621905	72.46287020321299	63380.70050352494	0.8787237302746218	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	740.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	740.11	NA	-0.3650911951306307	0.6421504332934572	0.6941333464102921	0.5696651945268685	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	740.12	NA	-8.3736048797633	72.46286520010082	2.3088175081017762e-4	0.9080034951714578	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	740.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	740.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	740.9	NA	0.9481178232251526	0.5593847581748813	2.580847473830275	0.09008876339815745	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	741	NA	1.0210623093850952	1.4164703897670738	2.7761423201198445	0.47100196978961806	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	741.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	741.2	NA	-0.17192395819359962	0.24472195400090394	0.8420432012201526	0.4823501162259633	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	741.3	NA	-0.78795572424786	0.6251041361950392	0.4547735281622036	0.20748214997660858	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	741.4	NA	-0.8314096932053993	0.7608648301279185	0.4354350236680571	0.27451821269308074	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	741.5	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	741.6	NA	10.169232315454735	72.46287011524277	26088.041688281126	0.888393617187151	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	742.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	742.2	NA	0.2767679217933059	0.8685373035823427	1.3188602567918342	0.7499845030039094	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	742.8	NA	-8.53309060925152	72.46285781168628	1.9684565582886928e-4	0.9062593062949782	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	742.9	NA	0.00805634000653272	0.4121206011889789	1.0080888796384317	0.984403546177124	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	743	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	743.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	743.11	NA	-0.09304812452189204	1.1568492939453576	0.911149650599719	0.9358933868302295	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	743.12	NA	-9.452341629469153	84.31825212662625	7.850551903498258e-5	0.9107416201755028	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	743.13	NA	0.717762617849627	0.913737796031179	2.0498417967383564	0.4321466293981926	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	743.2	NA	-10.604814710906581	98.4315303365635	2.4796334679276644e-5	0.9142035374216733	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	743.21	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	743.22	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	743.4	NA	-9.514664115739743	84.45730756639452	7.37622027260138e-5	0.9103028947955222	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	743.9	NA	-1.3404685470400963	1.0502008330044834	0.2617230103051805	0.20181677912082605	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	745	NA	-0.1408986803323211	0.08191717645749858	0.8685773112040769	0.08542991900070986	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	747	NA	-0.6335061183587535	0.49197983347792557	0.5307277408330171	0.19786196071448883	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	747.1	NA	-0.15698543950373411	0.2793743153201855	0.8547165038235445	0.5741719306772736	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	747.11	NA	-0.4278428565120392	0.26949601562958797	0.6519138507663079	0.1123843898689995	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	747.12	NA	0.11278977625804577	0.2770668269951092	1.1193965844728155	0.6839454883856657	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	747.13	NA	0.07695937525547049	0.3535402990805752	1.0799982008503881	0.8276768543200259	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	747.2	NA	0.2722229661740257	0.6149630452582989	1.3128796964422107	0.6580076504764063	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	748	NA	-8.828864868208905	72.46286072163335	1.464443788416148e-4	0.9030258446988777	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	749	NA	1.276117619476577	0.9188343129090505	3.5827032723614134	0.16488016015734114	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	749.1	NA	1.5502487286707085	0.8707547800490173	4.712642206058217	0.07501861344158176	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	749.2	NA	-9.82475230117861	84.46655844876963	5.4095892393433024e-5	0.9074026676329999	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	750	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	750.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	750.11	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	750.13	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	750.14	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	750.15	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	750.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	750.21	NA	-8.713424016374246	72.4628585318849	1.643645031270844e-4	0.9042876767193583	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	750.22	NA	0.22464873743014716	1.2264259248769223	1.2518828993464097	0.8546618812028898	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	750.5	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	751	NA	10.71309380734927	72.46285759106541	44940.461159117294	0.8824670265030369	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	751.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	751.11	NA	0.8394367255731331	0.3225302600781948	2.31506259389708	0.009250354096979049	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	751.12	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	751.2	NA	-8.757760162909252	72.46285967060899	1.572363983806429e-4	0.903803029864755	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	751.21	NA	0.8390571428269151	0.4508678327712325	2.314184002839575	0.06274664922746753	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	751.22	NA	11.466067865087759	84.41189815495443	95422.32694217747	0.89195193052938615	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	751.3	NA	-0.02716987352470563	1.1552438176426048	0.9731959072627817	0.9812364940299504	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	752	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	752.1	NA	11.553768419162418	84.28092044787208	104168.84998870733	0.8909624980196009	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	752.11	NA	-0.01794701466097097	0.6916773570752213	0.9822130738722877	0.9792995402565275	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	752.2	NA	-0.8301128787456613	1.0977178122963507	0.4360000684029298	0.4495190975681444	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	753	NA	10.272536119339394	72.46286370291804	28927.156938919703	0.8872673939987633	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	753.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	753.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	754	NA	-8.8290023831618	72.46287817638441	1.4642424193435133e-4	0.9030243649707621	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	754.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	754.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	755	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	755.1	NA	-8.836725670255007	72.46286463014454	1.4529772129729765e-4	0.9029399356915386	logistic	22301	5901	16400	NA	NA	0	
